Scenario,CITY,COUNTY,COUNTY_FIPS,END_USE,FACILITY_ID,FINAL_NAICS_CODE,MECS_NAICS,REPORTING_YEAR,STATE,UNIT_NAME,UNIT_TYPE,Lat,Lon,LLType,geometry,FacilityName,Industry,Company,Thermal MWh/hr,Temp_degC,Temp_Req,Gen,Built,GEN_Opt,Modules_Built,NP_Capacity,NG_Cost (counterfactual),NPV_FOAK,NPV_NOAK,NPV_FOAK (per MWt),NPV_NOAK (per MWt)
10_Base,WISCONSIN RAPIDS,WOOD,55141,CHP and/or Cogeneration Process,1006095,322121,322121,2015,WI,Lime Kiln (P30),0,44.404,-89.8255,Facility,POINT (-9999328.920251194 5528176.462759212),WISCONSIN RAPIDS FIBER AND ENERGY MILL,"Paper Mills, except Newsprint",Unknown,28.4748811,339.9595834,550,Microreactor,TRUE,Microreactor,1,20,102540572.1,-20409933.9,11530285.03,-1020496.695,576514.2515
10_Base,Augusta,RICHMOND,13245,CHP and/or Cogeneration Process,1006731,322121,322121,2015,GA,LK2,0,33.3286,-81.9537,Facility,POINT (-9123044.152624704 3939001.783008622),International Paper - Augusta Mill,"Paper Mills, except Newsprint",INTERNATIONAL PAPER CO,22.73261522,339.9595834,550,Microreactor,TRUE,Microreactor,1,20,102540572.1,-20409933.9,11530285.03,-1020496.695,576514.2515
10_Base,ROARING SPRING,BLAIR COUNTY,42013,CHP and/or Cogeneration Process,1005669,322121,322121,2015,PA,103A - Lime Kiln,0,40.347784,-78.399631,Facility,POINT (-8727407.001300545 4916610.759186856),APPLETON ROARING SPRING PAPER MFG,"Paper Mills, except Newsprint","Appvion, Inc.",55.29818183,339.9595834,550,Microreactor,TRUE,Microreactor,3,60,286379151.6,-75849815.88,19970840.92,-1264163.598,332847.3486
10_Base,CHILLICOTHE,Ross,39141,CHP and/or Cogeneration Process,1000183,322121,322121,2015,OH,P001,0,39.3265,-82.9744,Facility,POINT (-9236667.956877397 4768548.391283363),P H Glatfelter Company - Chillicothe Fac,"Paper Mills, except Newsprint",P H GLATFELTER CO,53.97371894,339.9595834,550,Microreactor,TRUE,Microreactor,2,40,205081144.2,-40819867.8,23060570.06,-1020496.695,576514.2515
10_Base,CLATSKANIE,COLUMBIA,41009,CHP and/or Cogeneration Process,1008042,322121,322121,2015,OR,LK / EU-21,0,46.157035,-123.407836,Facility,POINT (-13737697.46341981 5805549.999497858),WAUNA MILL,"Paper Mills, except Newsprint",KOCH INDUSTRIES INC,24.83368169,339.9595834,550,Microreactor,TRUE,Microreactor,1,20,102540572.1,-20409933.9,11530285.03,-1020496.695,576514.2515
10_Base,CANTONMENT,ESCAMBIA,12033,CHP and/or Cogeneration Process,1000196,322121,322121,2015,FL,Lime Kiln,0,30.60539,-87.322938,Facility,POINT (-9720744.992732598 3581606.866829196),International Paper - Pensacola Mill,"Paper Mills, except Newsprint",INTERNATIONAL PAPER CO,26.04471126,339.9595834,550,Microreactor,TRUE,Microreactor,1,20,102540572.1,-20409933.9,11530285.03,-1020496.695,576514.2515
10_Base,KINGSPORT,SULLIVAN COUNTY,47163,CHP and/or Cogeneration Process,1005959,322121,322121,2015,TN,82-0022-34,0,36.550501,-82.567575,Facility,POINT (-9191380.405035425 4376636.259122242),DOMTAR PAPER KINGSPORT MILL,"Paper Mills, except Newsprint",Domtar Corporation,22.4759284,339.9595834,550,Microreactor,TRUE,Microreactor,1,20,102540572.1,-20409933.9,11530285.03,-1020496.695,576514.2515
10_Base,QUEEN CITY,CASS COUNTY,48067,CHP and/or Cogeneration Process,1006668,322121,322121,2015,TX,RB2,0,33.2644,-94.069639,Facility,POINT (-10471784.31258707 3930451.457193051),International Paper - Texarkana Mill,"Paper Mills, except Newsprint",INTERNATIONAL PAPER CO,49.67002107,339.9595834,550,Microreactor,TRUE,Microreactor,2,40,205081144.2,-40819867.8,23060570.06,-1020496.695,576514.2515
10_Base,COSHOCTON,COSHOCTON,39031,CHP and/or Cogeneration Process,1003419,322121,322121,2015,OH,N001,0,40.279858,-81.863097,Facility,POINT (-9112958.272800362 4906694.212352321),"RockTenn CP, LLC","Paper Mills, except Newsprint",Rock-Tenn Company,71.05201559,339.9595834,550,Microreactor,TRUE,Microreactor,3,60,307621716.4,-61229801.7,32657855.06,-1020496.695,544297.5843
10_Base,Saint Francisville,WEST FELICIANA,22125,CHP and/or Cogeneration Process,1002846,322121,322121,2015,LA,Lime Kiln,0,30.7677,-91.27633,Facility,POINT (-10160834.5770788 3602617.171688437),"KPAQ Industries, LLC","Paper Mills, except Newsprint","KPAQ INDUSTRIES, LLC",46.15759605,339.9595834,550,Microreactor,TRUE,Microreactor,2,40,205081144.2,-40819867.8,23060570.06,-1020496.695,576514.2515
10_Base,ERVING,FRANKLIN COUNTY,25011,CHP and/or Cogeneration Process,1005037,322121,322121,2015,MA,Turbine,"SCCT (CT (Turbine, simple cycle combustion))",42.60008,-72.37838,Facility,POINT (-8057124.406042057 5251296.703333888),ERVING PAPER MILLS INC,"Paper Mills, except Newsprint","ERVING INDUSTRIES, INC.",43.66382072,340.5869074,550,Microreactor,TRUE,Microreactor,2,40,205181524,-40750782.28,23129655.58,-1018769.557,578241.3895
10_Base,BUCKSPORT,HANCOCK,23009,CHP and/or Cogeneration Process,1006174,322121,322121,2015,ME,GEN4,Electricity Generator,44.576243,-68.806198,Facility,POINT (-7659470.924781159 5555054.505986948),VERSO BUCKSPORT LLC,"Paper Mills, except Newsprint",Verso Paper Corp.,36.82898108,150.0968656,550,Microreactor,TRUE,Microreactor,2,40,174587587.8,-61806798.14,2667633.824,-1545169.954,66690.84559
10_Base,GOLDFIELD,WRIGHT COUNTY,19197,CHP and/or Cogeneration Process,1002138,325193,325193,2015,IA,S10,"OB (Boiler, other)",42.7324,-93.9114,Facility,POINT (-10454169.22768343 5271328.693417198),CORN LP,Ethyl Alcohol,"CORN, LP",52.64773454,382.2477905,550,Microreactor,TRUE,Microreactor,2,40,209488069.4,-37786839.11,26093598.75,-944670.9778,652339.9688
10_Base,RUSSELL,RUSSELL COUNTY,20167,CHP and/or Cogeneration Process,1006552,325193,325193,2015,KS,CP-001,OCS (Other combustion source),38.89814,-98.83979,Facility,POINT (-11002795.09291409 4707091.486330295),US ENERGY PARTNERS LLC DBA WHITE,Ethyl Alcohol,WHITE ENERGY HOLDING CO LLC,54.68529404,382.4305281,550,Microreactor,TRUE,Microreactor,3,60,289290825.1,-73845881.41,21036252.73,-1230764.69,350604.2122
10_Base,FORT DODGE,WEBSTER COUNTY,19187,CHP and/or Cogeneration Process,1002379,325193,325193,2015,IA,GP-Fort Dodge,OCS (Other combustion source),42.509577,-94.305014,Facility,POINT (-10497986.13773254 5237619.899742599),Valero Fort Dodge Plant,Ethyl Alcohol,Valero Energy Corporation,63.19929697,382.2447257,550,Microreactor,TRUE,Microreactor,3,60,314232104.1,-56680258.67,37207398.1,-944670.9778,620123.3016
10_Base,JEWELL,HAMILTON,19079,CHP and/or Cogeneration Process,1003498,325193,325193,2015,IA,GP-Natural Gas,OCS (Other combustion source),42.32502,-93.65963,Facility,POINT (-10426142.31948641 5209790.889266181),POET BIOREFINING,Ethyl Alcohol,"Horizon Ethanol, LLC dba POET Biorefining - Jewell",133.9241051,382.2889351,550,Microreactor,TRUE,Microreactor,7,140,708472278.5,-149278253.6,58989924.57,-1066273.24,421356.6041
10_Base,OAKLEY,LOGAN,20109,CHP and/or Cogeneration Process,1000405,325193,325193,2015,KS,GP-Energy Center & Glycol Boilers,OCS (Other combustion source),39.12192,-100.735876,Facility,POINT (-11213866.42093435 4739150.643465487),WESTERN PLAINS ENERGY LLC,Ethyl Alcohol,"Western Plains Energy, LLC",50.52340841,382.2447257,550,Microreactor,TRUE,Microreactor,2,40,209488069.4,-37786839.11,25467916.99,-944670.9778,636697.9247
10_Base,JANESVILLE,WASECA,27161,CHP and/or Cogeneration Process,1000872,325193,325193,2015,MN,CP-001,OCS (Other combustion source),44.111944,-93.678611,Facility,POINT (-10428255.27474116 5482782.149452496),GUARDIAN ENERGY LLC,Ethyl Alcohol,"GUARDIAN ENERGY, LLC",134.4990825,382.2447257,550,Microreactor,TRUE,Microreactor,7,140,711513967.8,-147184836.9,61083341.35,-1051320.263,436309.5811
10_Base,MASON CITY,CERRO GORDO COUNTY,19033,CHP and/or Cogeneration Process,1002560,325193,325193,2015,IA,CP-1,OCS (Other combustion source),43.112025,-93.236943,Facility,POINT (-10379089.01788147 5329038.76854668),"GOLDEN GRAIN ENERGY, LLC - MASON CITY",Ethyl Alcohol,Golden Grain Energy LLC.,129.054573,382.2447258,550,Microreactor,TRUE,Microreactor,6,120,628464208.2,-113360517.3,65155063.99,-944670.9778,542958.8666
10_Base,HARTLEY,O'BRIEN COUNTY,19141,CHP and/or Cogeneration Process,1002690,325193,325193,2015,IA,GP-Hartley,OCS (Other combustion source),43.18294,-95.50569,Facility,POINT (-10631644.77866024 5339858.764088823),Valero Hartley Plant,Ethyl Alcohol,Valero Energy Corporation,27.48732025,382.2447257,550,Microreactor,TRUE,Microreactor,1,20,104744034.7,-18893419.56,13046799.38,-944670.9778,652339.9688
10_Base,Fairmont,YORK,31185,CHP and/or Cogeneration Process,1002073,325193,325193,2015,NE,CP-1,OCS (Other combustion source),40.698759,-97.612454,Facility,POINT (-10866168.67436184 4968009.711556689),"Flint Hills Resources Fairmont, LLC",Ethyl Alcohol,"Koch Industries, Inc.",63.88229886,382.368488,550,Microreactor,TRUE,Microreactor,3,60,314232104.1,-56680258.67,37207398.1,-944670.9778,620123.3016
10_Base,NECEDAH,JUNEAU COUNTY,55057,CHP and/or Cogeneration Process,1005051,325193,325193,2015,WI,Package Boiler,"OB (Boiler, other)",43.99001,-90.07934,Facility,POINT (-10027586.25979416 5463896.337945171),"Marquis Energy - Wisconsin, LLC",Ethyl Alcohol,"Marquis Energy - Wisconsin, LLC",120.6591642,382.3034161,550,Microreactor,TRUE,Microreactor,6,120,628464208.2,-113360517.3,65155063.99,-944670.9778,542958.8666
10_Base,PHILLIPSBURG,PHILLIPS,20147,CHP and/or Cogeneration Process,1006936,325193,325193,2015,KS,GP-Boiler/TO/Dryers,OCS (Other combustion source),39.760046,-99.304262,Facility,POINT (-11054499.87944183 4831133.841580143),"PRAIRIE HORIZON AGRI-ENERGY, L",Ethyl Alcohol,"Prairie Horizon Agri Energy, LLC",54.81020546,382.2447257,550,Microreactor,TRUE,Microreactor,3,60,289951619.3,-73391095.4,21491038.75,-1223184.923,358183.9792
10_Base,Hankinson,RICHLAND,38077,CHP and/or Cogeneration Process,1004702,325193,325193,2015,ND,CP-NG,OCS (Other combustion source),46.073186,-96.886775,Facility,POINT (-10785386.45760247 5792085.094604165),"Hankinson Renewable Energy, LLC",Ethyl Alcohol,Guardian Energy Management,105.5602391,382.4086193,550,Microreactor,TRUE,Microreactor,5,100,523720173.5,-94467097.78,58394406.48,-944670.9778,583944.0648
10_Base,RIGA,LENAWEE,26091,CHP and/or Cogeneration Process,1004228,325193,325193,2015,MI,GP-NatGas,OCS (Other combustion source),41.814436,-83.836092,Facility,POINT (-9332591.071538035 5133223.259134327),Green Plains Holdings II LLC,Ethyl Alcohol,"GREEN PLAINS RENEWABLE ENERGY, INC",54.40279109,382.466796,550,Microreactor,TRUE,Microreactor,3,60,287796355.5,-74874437.39,20007696.76,-1247907.29,333461.6127
10_Base,LITTLE FALLS,MORRISON COUNTY,27097,CHP and/or Cogeneration Process,1003924,325193,325193,2015,MN,CP-001,OCS (Other combustion source),46.022222,-94.338333,Facility,POINT (-10501695.19184628 5783911.02672979),Central MN Renewables,Ethyl Alcohol,CENTRAL MINNESOTA ETHANOL CO-OP,110.4376995,382.2636378,550,Microreactor,TRUE,Microreactor,5,100,523720173.5,-94467097.78,58394406.48,-944670.9778,583944.0648
10_Base,LIBERAL,SEWARD,20175,CHP and/or Cogeneration Process,1006203,325193,325193,2015,KS,GP-Energy Center,OCS (Other combustion source),37.107705,-100.796294,Facility,POINT (-11220592.1219291 4454130.12718942),ARKALON ETHANOL LLC,Ethyl Alcohol,CONESTOGA ENERGY PARTNERS LLC,105.5460339,382.2967178,550,Microreactor,TRUE,Microreactor,5,100,523720173.5,-94467097.78,58394406.48,-944670.9778,583944.0648
10_Base,IOWA FALLS,HARDIN COUNTY,19083,CHP and/or Cogeneration Process,1003573,325193,325193,2015,IA,CP-1,OCS (Other combustion source),42.507192,-93.28041,Facility,POINT (-10383927.74218778 5237259.746810566),"Flint Hills Resources Iowa Falls, LLC",Ethyl Alcohol,"Koch Industries, Inc.",64.15045895,382.2447257,550,Microreactor,TRUE,Microreactor,3,60,314232104.1,-56680258.67,37207398.1,-944670.9778,620123.3016
10_Base,LAKE CRYSTAL,BLUE EARTH,27013,CHP and/or Cogeneration Process,1005020,325193,325193,2015,MN,"GP-Northstar Ethanol, LLC",OCS (Other combustion source),44.1011,-94.27418,Facility,POINT (-10494553.71255342 5481100.994272212),NORTHSTAR ETHANOL LLC,Ethyl Alcohol,"Northstar Ethanol, LLC",56.11426949,382.2468823,550,Microreactor,TRUE,Microreactor,3,60,296850252,-68643170.23,26238963.92,-1144052.837,437316.0653
10_Base,Marion,MARION COUNTY,39101,CHP and/or Cogeneration Process,1004902,325193,325193,2015,OH,CP-6,OCS (Other combustion source),40.61866,-83.15949,Facility,POINT (-9257272.081428327 4956255.77830444),Marion Ethanol LLC d/b/a Poet Biorefining - Marion,Ethyl Alcohol,Marion Ethanol LLC d/b/a Poet Biorefining - Marion,34.76775533,382.3768606,550,Microreactor,TRUE,Microreactor,2,40,183924998.5,-55380404.81,8500033.054,-1384510.12,212500.8263
10_Base,ALEXANDRIA,MADISON COUNTY,18095,CHP and/or Cogeneration Process,1006114,325193,325193,2015,IN,CP-Poet Alexandria,OCS (Other combustion source),40.29653,-85.65601,Facility,POINT (-9535183.416583549 4909127.241594085),POET BIOREFINING ALEXANDRIA,Ethyl Alcohol,Ultimate Ethanol LLC dba. Poet Biorefining Alexandria,105.7440758,430.6721728,550,Microreactor,TRUE,Microreactor,5,100,536591597.4,-85608449.96,65272388.45,-856084.4996,652723.8845
10_Base,PLAINVIEW,HALE,48189,CHP and/or Cogeneration Process,1007819,325193,325193,2015,TX,CP-001,OCS (Other combustion source),34.180594,-101.627387,Facility,POINT (-11313108.97149095 4053077.242241599),PLAINVIEW BIOENERY LLC,Ethyl Alcohol,WHITE ENERGY HOLDING CO LLC,114.4480279,382.4470353,550,Microreactor,TRUE,Microreactor,6,120,605441828.6,-129205473.9,54228331.19,-1076712.283,451902.7599
10_Base,PEORIA,Peoria,17143,CHP and/or Cogeneration Process,1000466,325193,325193,2015,IL,CP-Common Pipeline,OCS (Other combustion source),40.6776,-89.6069,Facility,POINT (-9974994.479563784 4964903.413399068),Archer Daniels Midland Co. - Peoria,Ethyl Alcohol,ARCHER DANIELS MIDLAND CO,107.293871,382.3936535,550,Microreactor,TRUE,Microreactor,5,100,523720173.5,-94467097.78,58394406.48,-944670.9778,583944.0648
10_Base,Watertown,CODINGTON COUNTY,46029,CHP and/or Cogeneration Process,1005386,325193,325193,2015,SD,CP-001,OCS (Other combustion source),44.87639,-97.11368,Facility,POINT (-10810645.40666092 5602082.567712313),Glacial Lakes Energy,Ethyl Alcohol,GLACIAL LAKES CORN PROCESSORS,75.90247843,396.0032927,550,Microreactor,TRUE,Microreactor,4,80,404360948.5,-85632458.41,39551083.94,-1070405.73,494388.5492
10_Base,STANLEY,CHIPPEWA,55017,CHP and/or Cogeneration Process,1004761,325193,325193,2015,WI,CP-001,OCS (Other combustion source),44.9589,-90.9608,Facility,POINT (-10125709.9381488 5615053.451386508),ACE ETHANOL LLC,Ethyl Alcohol,"ACE ETHANOL, LLC",53.41366283,382.2447257,550,Microreactor,TRUE,Microreactor,2,40,209488069.4,-37786839.11,26093598.75,-944670.9778,652339.9688
10_Base,MADISON,MADISON,17119,CHP and/or Cogeneration Process,1005170,325193,325193,2015,IL,GP-001,OCS (Other combustion source),38.68509,-90.18065,Facility,POINT (-10038864.03740643 4676663.276927565),"ABENGOA BIOENERGY OF ILLINOIS, LLC",Ethyl Alcohol,ABENGOA BIOENERGY,49.76480244,382.2447257,550,Microreactor,TRUE,Microreactor,2,40,209488069.4,-37786839.11,26093598.75,-944670.9778,652339.9688
10_Base,MOUNT VERNON,POSEY COUNTY,18129,CHP and/or Cogeneration Process,1003377,325193,325193,2015,IN,GP-1,OCS (Other combustion source),37.909832,-87.726456,Facility,POINT (-9765664.411018519 4566695.917616338),ABENGOA BIOENERGY OF INDIANA,Ethyl Alcohol,"Abengoa Bioenergy Maple, LLC",45.05764316,382.2447257,550,Microreactor,TRUE,Microreactor,2,40,209488069.4,-37786839.11,25467916.99,-944670.9778,636697.9247
10_Base,WELCOME,MARTIN,27091,CHP and/or Cogeneration Process,1006946,325193,325193,2015,MN,CP-1,OCS (Other combustion source),43.663889,-94.582222,Facility,POINT (-10528844.79113636 5413574.71032546),VALERO WELCOME PLANT,Ethyl Alcohol,VALERO CORP,115.1022627,382.3871282,550,Microreactor,TRUE,Microreactor,6,120,608902798.1,-126823491.2,56610313.96,-1056862.426,471752.6163
10_Base,SIOUX CENTER,SIOUX COUNTY,19167,CHP and/or Cogeneration Process,1002809,325193,325193,2015,IA,GP-Siouxland Energy Boilers,OCS (Other combustion source),43.08446,-96.23038,Facility,POINT (-10712316.90044322 5324836.368796161),SIOUXLAND ENERGY COOPERATIVE,Ethyl Alcohol,SIOUXLAND ENERGY COOPERATIVE,51.69835804,382.2498407,550,Microreactor,TRUE,Microreactor,2,40,209488069.4,-37786839.11,25467916.99,-944670.9778,636697.9247
10_Base,WINDSOR,WELD COUNTY,8123,CHP and/or Cogeneration Process,1006942,325193,325193,2015,CO,"CP-AIRS ID003, ECH-001, AIRS ID009 Pilot",OCS (Other combustion source),40.455978,-104.857553,Facility,POINT (-11672689.4057887 4932426.696193025),FRONT RANGE ENERGY,Ethyl Alcohol,FRONT RANGE ENERGY LLC,116.7983866,382.2447257,550,Microreactor,TRUE,Microreactor,6,120,617875467.5,-120648127.9,60408878.2,-1005401.066,503407.3184
10_Base,COUNCIL BLUFFS,POTTAWATTAMIE COUNTY,19155,CHP and/or Cogeneration Process,1001865,325193,325193,2015,IA,GP-SIRE,OCS (Other combustion source),41.16744,-95.82829,Facility,POINT (-10667556.44639015 5037070.484529925),SOUTHWEST IOWA RENEWABLE ENERGY,Ethyl Alcohol,SOUTHWEST IOWA RENEWABLE ENERGY,46.08260617,382.2447257,550,Microreactor,TRUE,Microreactor,2,40,209488069.4,-37786839.11,25467916.99,-944670.9778,636697.9247
10_Base,SOUTH BEND,St. Joseph,18141,CHP and/or Cogeneration Process,1000415,325193,325193,2015,IN,CP- EU-21,OCS (Other combustion source),41.61670349,-86.29001543,County,POINT (-9605760.578211319 5103735.292215544),Unknown,Ethyl Alcohol,New Energy Corp.,15.93462046,382.2455695,550,Microreactor,TRUE,Microreactor,1,20,84295779.73,-32966756.79,-729540.8026,-1648337.839,-36477.04013
10_Base,Vicksburg,WARREN COUNTY,28149,CHP and/or Cogeneration Process,1000634,325193,325193,2015,MS,CP-,OCS (Other combustion source),32.388258,-90.888467,Facility,POINT (-10117657.86542125 3814384.122304321),"Ergon Biofuels, LLC",Ethyl Alcohol,ERGON INC,53.149949,382.3271134,550,Microreactor,TRUE,Microreactor,2,40,209488069.4,-37786839.11,25467916.99,-944670.9778,636697.9247
10_Base,MARICOPA,PINAL COUNTY,4021,CHP and/or Cogeneration Process,1001831,325193,325193,2015,AZ,GP-Natural Gas Fuel Equipment,OCS (Other combustion source),33.01092,-111.98706,Facility,POINT (-12466342.49463577 3896753.500468153),PINAL ENERGY,Ethyl Alcohol,"Kort Investments, LLC",134.5803502,382.4377522,550,Microreactor,TRUE,Microreactor,7,140,711943882.3,-146888951.9,58185375.56,-1049206.799,415609.8254
10_Base,CAMBRIA,COLUMBIA,55021,CHP and/or Cogeneration Process,1001071,325193,325193,2015,WI,GP-Ethanol Production,OCS (Other combustion source),43.53731,-89.10315,Facility,POINT (-9918917.286076674 5394116.817744059),DIDION ETHANOL LLC,Ethyl Alcohol,DIDION MILLING INC,118.5307575,382.2883239,550,Microreactor,TRUE,Microreactor,6,120,627039887.9,-114340793.7,64174787.64,-952839.9473,534789.897
10_Base,GOWRIE,WEBSTER COUNTY,19187,CHP and/or Cogeneration Process,1005727,325193,325193,2015,IA,GP-natrual gas,OCS (Other combustion source),42.325307,-94.288244,Facility,POINT (-10496119.30987193 5209834.101983802),POET BIOREFINING-GOWRIE,Ethyl Alcohol,Frontier Ethanol dba POET Biorefining- Gowrie,56.1580975,382.2447257,550,Microreactor,TRUE,Microreactor,3,60,297082106.7,-68483598.21,26398535.94,-1141393.303,439975.599
10_Base,STOCKTON,SAN JOAQUIN,6077,CHP and/or Cogeneration Process,1007262,325193,325193,2015,CA,GP-1,OCS (Other combustion source),37.942848,-121.335341,Facility,POINT (-13506988.37534821 4571355.295093854),PACIFIC ETHANOL STOCKTON LLC,Ethyl Alcohol,New PE HOLD CO LLC,46.89283326,382.2447257,550,Microreactor,TRUE,Microreactor,2,40,209488069.4,-37786839.11,26093598.75,-944670.9778,652339.9688
10_Base,OSHKOSH,WINNEBAGO COUNTY,55139,CHP and/or Cogeneration Process,1007093,325193,325193,2015,WI,GP-boiler,OCS (Other combustion source),43.980233,-88.651815,Facility,POINT (-9868674.903699491 5462383.703943367),"Fox River Valley Ethanol, LLC",Ethyl Alcohol,"Fox River Valley Ethanol, LLC",105.431032,382.2613032,550,Microreactor,TRUE,Microreactor,5,100,523720173.5,-94467097.78,58394406.48,-944670.9778,583944.0648
